death_rate,cancer_rate,income,population,poverty,white,black,asian,married,birth
193.3,472.9,52,88.4,15.6,79.6,16,1.3,60.7,5.7
180.1,405.3,34,35.37,28.8,65.8,29.6,1.1,45.7,7.9
194.6,397.1,31,5.46,28.9,37.6,58.8,1.3,37.7,7.88
186.4,463.6,36,20.82,30.2,45.6,52.6,0.5,43.7,5.97
205.6,482.8,41,29.53,25.5,74.4,20.9,0.1,51.6,5.5
143.1,295.7,33,2.65,22.8,43.2,55.8,0,41.1,2.6
179.9,340.7,30,7.9,38.9,58.1,41.7,0,47.6,5.1
144.6,469,42,28.32,16.9,94.3,2.73,0.3,60.6,3.8
182.8,415.7,43,104.22,20.7,88.3,4,1.4,54.7,6.3
195,451.7,32,8.86,30.7,59.5,37.7,0.5,46.9,2.9
210,481.7,32,9.87,26.7,53.2,42.4,0.74,41.6,7.4
178,463.9,34,9.16,23.2,59.6,37.8,0.01,46.8,1.81
160,434.6,40,20.7,22.6,69.2,29.7,0.3,48.4,2.34
147.6,402.7,51,196.43,18.1,33.4,0.7,22,48,6
135,425.2,73,998.71,9.8,21.7,2.6,42.6,52.7,6.46
149.4,392.2,58,71.74,12.3,33.3,0.7,35.6,54.7,4.8
139.9,418.3,64,164.64,13.1,34.9,0.62,27.5,50.8,6.3
151.6,469,57,434.21,11.6,91.4,1.1,2.7,52.6,4.8
121,431.7,40,3.84,14.9,96.5,0,0.1,53.2,9.4
151.5,378.7,44,83.74,17.4,90.4,0.7,1.3,51,5.4
143.2,363.9,45,5.92,13.4,95.9,0.5,1,62.4,9.64
222.2,468.9,46,9.05,15.7,86.8,0.5,0.5,48.1,5.1
155.8,422.8,47,44.99,15,86.5,0.3,0.71,62.6,7.3
94.4,380.7,63,21.59,10.6,89.8,0.1,1.24,51.8,7.9
163.9,507.4,50,7.06,15.6,95.2,0.5,0.35,54.2,3.7
175.5,454.1,45,41.86,16.2,95.5,0.18,0.49,54,6.7
137.4,420.4,51,110.09,15.5,90.2,0.46,0.84,58.6,7.8
161,394.4,42,11.32,16.7,94,0.2,0.2,57.6,5.52
107.2,351.1,42,2.5,14.8,92.9,2,0.5,55.9,4.3
154.8,458.6,43,207.48,18,90.6,0.44,0.8,55.5,6.94
184.5,431.8,55,6.77,11.5,98.4,0.1,0.2,64,5.1
133.7,345.3,45,23.51,15.6,92.3,0.19,0.3,61.76,8.1
164.7,439.7,41,8.5,16.6,94,0.16,0.4,54.55,6.4
160.5,447.3,42,4.09,15.7,97.5,0,0.02,61,3.8
180,498.1,45,25.88,14.4,84.9,2.4,3.2,58.6,8.9
136.3,360,50,13.07,10.8,96.4,0.1,0.1,68.2,9.9
140.9,383.5,45,12.82,15.1,93.7,0.4,0.1,69.3,6.4
190,533,41,16.85,15.9,94.3,0,0.8,53.7,4.5
151.5,460.6,44,15.28,17.1,86.4,0.1,0.6,59.9,6.8
162,375.5,39,16.27,16.3,93.9,0.15,0.3,57.7,5.37
136.4,402.5,52,27.16,11.5,93.4,0.19,0,67.6,7
147.6,441.3,46,22.81,15.7,91.8,0.1,0.6,58.8,8.5
173.4,475.2,49,150.35,12.9,94.4,0.4,0.9,54.1,7
148.9,395.9,43,38.78,19.9,93,0.65,2.3,46.3,4
142.6,435.5,37,7.74,18.2,95.8,0.3,0.4,49.3,5.3
185.6,538.6,39,3.79,13.7,89.2,0.1,0.6,51.7,4.8
145.9,460,44,5.3,14.1,88.6,0,0.23,64.9,6.8
125.2,376.2,36,38.27,27.1,95.3,0.69,1.1,71.7,6.96
163.5,405.3,46,20.46,16.8,89.4,0.29,0.4,61.3,5.3
180.1,466.9,46,40.05,14.6,89.8,0.4,1,48.7,6.34
141,349.5,46,4.28,13.9,96.9,0,0,60.7,5.4
152.5,446.4,38,11.31,23.6,88.5,0.1,0.2,52.4,9.1
166,457.5,45,22.9,14.2,93.29,0.4,0.4,57.3,8.45
114.3,385.5,48,7.65,15.7,85.2,0.3,0.01,54,12.9
225.1,497.6,36,12.43,18.9,95.3,0.3,0.6,49,8.2
114.2,376.2,57,10.56,11.6,92.3,0.2,0.1,54.3,7.96
165.4,471.4,44,82.38,14.5,92.9,0.5,1.6,55.4,8.55
131.6,410.8,49,10.1,11.7,98.3,0,0.2,55.9,1.6
173.6,481,35,9.98,17.8,94.5,0,0.93,50.9,8.8
167.4,467.4,46,67.01,14.2,93.1,3.8,0.83,51.1,5.9
181.1,398.4,30,6.78,35.6,61.6,34.4,0.3,36.8,4.4
171.7,492.1,49,16.95,16.2,90.8,5.56,0.81,52.4,5.74
163.7,447.8,58,53.59,10.2,87.4,2.2,1.31,59.5,5.6
165.8,520.2,50,6.83,14.2,78,16.7,1.2,48.7,3.91
172.2,486.3,52,33.59,13.1,94.9,0.6,0.8,53,6
152.3,493,49,4.9,12.1,98.1,0.1,0,64.4,6.9
194.4,502.6,50,14.62,12.6,95.7,1.2,0.42,51.7,4.9
195.3,448.2,46,12.85,13.2,89.5,3.5,0.2,49.1,4.8
152.5,450.2,47,208.86,22.6,73.4,12.6,10,39.7,3.47
196,535.2,46,33.64,14.4,96.4,1.7,0.5,47.9,4
199.1,467,50,15.98,13.9,97.3,0.3,0.43,54.2,5.8
190,521,45,13.43,13.6,97.7,0.54,0.2,54.6,6.4
167,475.8,60,37.79,9.9,93.9,3.45,0.5,57.1,3.7
176.1,464.1,41,52.52,22.9,92.9,3.5,1,43.2,4.4
177,470.8,55,5238.22,17.1,56.8,24,6.8,41,4.99
191.5,536.7,45,19.41,15.2,92.9,3.6,0.4,53.8,4
201.4,489,49,10.9,12.2,98.1,0.2,0.8,55.08,6.8
171.7,485.5,56,104.35,14.7,83.7,6.9,2.4,45.1,4.5
195.5,512.9,55,16.25,10.9,96.2,0.5,0.1,52.68,8
177.5,475.1,52,19.82,10,96.4,0.5,0.6,55.9,6.3
152.7,461.9,80,933.74,7.9,79.4,4.7,10.8,58,4.78
177,461.5,45,17.66,15.1,98.2,0.6,0.4,52.36,6.4
189.9,517.6,46,6.53,11.6,97.6,0.6,0.2,52.2,9.9
129.9,480.8,86,212.44,6.3,84.9,2.9,8.3,70,5.2
198.3,493.5,38,22.31,24.4,85.5,9.6,0.7,52.3,6.8
165.3,476.5,55,1010.56,17.4,45.6,44.1,6.3,36.4,4.4
136.4,408.2,40,29.4,19.7,92.4,1.2,0.45,58.7,6.5
211.1,488.4,39,3.07,19.4,88.4,6.9,0,58,0.9
168.9,449.1,46,83.58,19.3,66.8,25.7,1.2,46.2,5.6
191.7,478.8,43,56.57,17.8,90.3,4.5,1.1,55.6,6.4
199.1,434.1,35,25.21,26.2,64.7,28.7,0.3,47.7,3.8
177.8,464,42,16.71,24.4,59.2,36.3,0.71,50.2,6.79
146.1,439.6,59,895.82,13.4,52.2,25.4,11,56.5,4.84
180.5,477,40,44,15.3,87.8,3.8,2.2,57.3,6.01
153.5,482.4,52,193.54,16.8,82.7,7.5,1.75,56.2,6.4
160.6,349.7,26,8.55,35.3,24.5,73.2,0.39,33.6,3.2
213.9,500.5,40,28.85,18.8,91.4,4.9,0.8,55.7,6.1
139.4,417,66,33.38,9.5,78.5,16.3,0.9,62.5,5.8
166.4,425.6,38,25.53,21.4,77.3,20,0.4,50.88,8.2
178.8,475.7,41,11.54,19,87.1,9.8,0,51.4,5.5
175.9,477.6,60,217.74,13.7,52.7,39.2,3,54.5,3.9
174,437.6,53,150.03,17.2,61.5,29.3,2.8,52,5.7
192.8,434.9,35,9.25,25.3,68.6,28.5,0.1,49.3,5.6
213.2,493.1,51,63.36,13.5,88.4,7.22,1.8,59.9,4.1
169.3,476.7,41,13.64,18.2,73.9,21.3,0.4,54.2,3.7
171.6,411.6,35,14.92,24.8,76.1,16.3,0,53.2,4.8
211.2,461.6,30,16.11,26.4,43.4,54.5,0.1,40.6,4.4
215,409.5,30,8.96,34.6,62.6,33.5,0.2,34.6,3.8
167.8,384.8,29,9.66,30.4,62.6,34.6,1.85,49,2.6
162.1,472.1,51,28.49,14.5,72.6,25.7,0.7,56.3,3.9
204.1,506.7,40,18.2,21.3,65.5,30.6,0.6,49.8,4.3
209.2,429.4,37,10.31,23.9,72.4,24.8,0.81,47.6,6.9
169.7,451.7,35,47.73,25.4,61.3,36.1,1.1,45.1,4.6
192.8,520.4,64,29.2,11.8,75,19.9,2.3,61,5.41
170.3,425.5,41,62.47,17.2,48.1,40.5,2.21,52,9.71
196.7,383.2,39,7.67,17.9,66.2,32.6,0.3,43.2,1.6
180.9,366.5,43,17.73,21.9,64.7,23.4,1.3,51.3,5.8
180.9,485,38,112.87,24.5,57.8,36.1,1.7,42.7,6.14
158.1,536.1,44,31.41,18.6,94.6,2.26,0.3,50.8,3.51
219.5,467.6,37,21.54,27.6,56.3,41.8,0.1,47.4,5.4
143.9,351.3,37,13.97,23.3,61.5,34.9,0.2,46,2.7
214.9,460.3,29,13.63,34.1,36.8,59.5,1.58,37.7,6.38
227.2,534,45,28.44,19.7,85.1,9,1.22,52.3,5.5
159.3,373.2,36,8.76,25.9,58.8,31.5,0.1,43.5,12.6
173.9,456.9,37,21.19,23.6,57.6,38.3,0.6,47.2,6.4
200.8,450.6,35,5.85,25.1,68.7,31.1,0,46,2.3
179.7,511.7,32,22.57,32.6,49.25,47.5,0.3,41.2,7.2
139.2,461.6,53,27.1,14.8,73.4,24.2,0.8,55.3,4.6
163.1,437,36,8.95,22.4,70.9,26.42,0.4,48.5,6.8
172.3,471.5,50,18.05,15,73.86,23.2,0.44,56.5,3.7
204,453,40,39.57,18.7,95.1,0.92,0.4,55,3.9
190,504.8,41,200.58,21.9,45.8,44.8,2.4,39,7
182.4,476,48,105.47,19.4,53.9,41.7,1.05,47.2,6.22
140.8,465.6,80,35.97,7.9,88.9,5.9,3.93,67.1,3.59
150.6,455.9,46,14.87,15.8,77.9,16.2,0.3,54.5,6.67
173.2,495.4,63,152.24,10.7,78,17.5,1,61.3,4
222.3,487.9,40,26.72,21.7,47.5,45.7,1.1,46.7,2.87
176.4,512.6,51,30.31,12.3,95.3,1.45,0.7,63.7,5.4
219.8,469.3,40,19.1,18.9,86.4,7.8,0.49,51.6,7.7
224.3,472,50,17.94,13.7,87.3,11.3,0.4,62.3,3.42
127.1,341.5,36,11.4,23.9,62.9,33.6,0.1,47.3,3.9
186.9,438.7,42,21.35,18.9,68.9,26.6,0.5,56.3,5.06
250,527.2,29,2.3,29.5,49.6,49.2,0.39,38.5,8.6
169,466.6,38,16.28,20.6,92.6,1.89,0.77,52,5
127,374.8,25,7.19,36.3,34.8,61.9,2.08,39.8,10.9
197.6,453.5,36,201.79,26,39.1,54.8,1.7,34.5,6.3
162.1,437.7,48,88.86,17.3,44.2,49.3,1.97,48.2,5.8
151.3,358,39,5.17,20.1,73.6,23.9,0.2,51.7,6.3
214.9,475.8,34,14.16,26.2,55.9,42,0,45.7,7.93
180.1,446.2,37,8.65,26.4,64.2,33.5,0.5,47.7,2.4
196.2,511.1,35,64.05,27.4,63.1,32.9,0.9,45.7,5.1
213.1,476.6,36,25.59,20.9,84,12.2,0.4,57.6,7.3
228.8,512.8,27,5.85,39.4,29.8,48.7,1.7,23,2.6
181.7,460,34,30.78,33.9,42.6,51.7,1.3,38.8,6.8
178,453.5,46,5.04,12.8,98,0.19,0.1,56.4,7.1
151.9,453.5,49,65.79,17.9,92.1,3.1,2,46.2,4.6
161.5,453.5,52,25.31,8.9,97.4,0.4,0.4,52.5,5.7
187.8,453.5,53,35.57,12.1,89.7,1.2,0.6,51.2,5.2
148.8,453.5,88,98.74,4.8,93,1.2,2.5,64.9,5.47
168.1,453.5,45,28.71,15.7,85.2,0.4,0.5,54.5,7.9
167.2,453.5,51,12.11,11.5,93.9,0.81,0.2,53.3,8.9
149,453.5,75,54.29,6.2,95.5,1.2,0.8,60.3,5
161,453.5,55,62.32,13.3,92.6,2,1.2,51.7,6.8
184.9,453.5,43,8.8,17.8,86.8,0.3,0.42,55.4,7.5
128.7,453.5,48,5.19,10.4,87,0.9,0.9,53.3,2.5
153.8,453.5,48,11.55,12.9,90.9,0.6,2.73,53.6,8.1
176.7,453.5,50,63.43,10.9,96.5,0.6,0.5,52.5,6.15
154.4,453.5,76,414.69,7.3,84.1,5.2,4.6,54.8,5.4
153.6,453.5,68,20.36,7.6,97.3,0.5,0.47,59.4,6.4
160.9,453.5,52,37.08,9.6,97.7,0.6,0.2,56.4,6.2
158.9,453.5,48,14.05,13.5,97.7,0.36,0.4,52.2,3.5
152.7,453.5,52,20.83,11.6,98.3,0.41,0.4,55.9,5.7
164.1,453.5,47,30.61,12.5,95.1,1.13,1.31,49.3,5.8
161.6,453.5,60,46.44,9.6,95.2,1.1,0.6,54.2,6.1
159.9,453.5,48,5.9,10.5,97.5,0,0.3,55.4,8.23
156.8,453.5,64,1223.15,13,74.3,12.2,6.8,43.9,5.88
141.8,453.5,59,18.77,8.4,97.2,0.3,0.2,55.6,3.4
156,453.5,47,20.66,12.2,94.5,0.6,0.54,58.8,3.2
177.3,453.5,65,38.43,7.8,95.8,0.6,0.7,55,5.9
177.7,453.5,48,45.44,14.7,93.1,0.49,0.39,55.7,6.2
130.4,453.5,53,10.08,9.8,95.3,0.2,2.5,54.9,8
162.2,453.5,48,15.84,13.8,96.8,0.4,0.3,54.82,4.5
147.5,453.5,57,42.54,11.5,90.4,2.92,0.7,55.8,5.73
168.3,453.5,50,4.42,9.9,98.1,0.6,0.2,51.7,6.87
173.3,453.5,44,12.84,15.3,93.7,0.9,0.6,49.9,3.4
145.6,453.5,48,6.86,10.4,97,0.6,0.81,55.8,6.79
164.5,453.5,52,10.63,10.5,97,0.1,0,54.2,7
172.7,453.5,44,3.92,10.7,94.3,0.58,0.9,51.3,5.92
166.9,453.5,61,27.66,8.9,95.4,0.59,0.5,57.7,7.1
146.8,453.5,48,5.77,10.2,97.2,0.4,0.15,54.2,5.5
163,453.5,53,25.67,11.5,89.7,2.9,3.3,50.3,5.8
175.4,453.5,60,35.93,7.9,95.9,0.4,0.6,53.4,7.1
215.7,453.5,39,5.46,19.6,48.8,0.6,0.44,44.3,8.3
148.2,453.5,54,9.42,9.6,97.6,0.3,0.19,54.7,6.1
162.5,453.5,52,20.02,12.2,97.6,0.3,0.5,50.5,7.7
151.2,453.5,54,23.1,10,97.3,0.44,0.4,57.4,6.1
190,453.5,48,25.79,12,91.3,0.57,0.44,50.56,6.65
169.5,453.5,50,32.78,11.8,97.2,0.5,0.5,55.1,5.7
155.6,453.5,47,39.12,12.1,92.2,3.02,2.02,50.1,6.2
156.4,453.5,52,8.41,9.6,96.73,0.4,0.4,55.5,6.5
133.3,453.5,61,33.35,10.2,93.6,2.4,1.48,52.82,5.33
138.1,453.5,50,21.77,13,81,4,5.8,53.9,7.9
169.9,453.5,51,6.68,13.4,93.2,0.5,0.4,54.9,6.29
142.2,453.5,69,151.44,9.8,85.6,5.1,5.9,53.6,5.8
156.9,453.5,51,57.72,11.2,95.9,1.2,0.6,57,7.5
174.2,453.5,50,14.22,9.3,93.8,1.66,0.84,45.2,5.9
161.7,453.5,42,29.07,17.5,91.6,2.1,0.5,50.6,4.9
173,453.5,47,9.27,12.2,93.6,1.3,0.41,52.6,5.6
184.4,453.5,50,31.53,12.7,92.9,1.2,0.83,51,7.9
154.5,453.5,51,11.04,10.4,97.5,0.5,0.36,56.6,8.2
166.5,453.5,55,538.13,16.5,69.1,11.1,13.3,41.8,6.1
157.6,453.5,48,4.06,9.2,95,0.7,0.3,54.6,10.1
180.7,453.5,49,15.47,12.4,89.4,0.7,3.28,51.8,5.7
176.5,453.5,54,14.89,11.3,94,0.8,0.6,54.1,5.7
168.4,453.5,60,65.4,13,90,3.8,2.3,54.6,4.6
147,453.5,55,9.6,9.6,96.6,0.5,0.93,57,11
158.2,453.5,53,15.77,9.2,93.6,0.69,2.7,56.1,6.3
184.8,453.5,49,200.43,17,92.7,1.5,1,45.4,4.9
153.9,453.5,91,141.66,5.5,85.7,2.94,5.9,64,6.1
170.5,453.5,76,91.71,7.2,94,2,1.2,62.6,6.5
181.7,453.5,59,14.88,9.2,96.8,0.4,0.6,56.7,5.6
153.7,453.5,55,154.71,13.4,91,3.7,1.9,51.7,4.5
145.9,453.5,57,36.76,10.9,91.3,2.55,1.1,53.9,6.1
146.2,453.5,55,9.8,14.2,93.1,0.8,1.9,53.9,6.22
162.3,453.5,51,9.34,10.8,95.9,1.64,0.17,52,9.6
147.2,453.5,43,24.26,17.8,95.4,0.3,0.4,56,7.8
132.3,453.5,49,3.4,12.2,92.4,0.5,0,57.3,5
160.2,453.5,58,21.24,7.3,97.6,0.2,0.4,57.7,5.1
187.9,453.5,41,13.88,15.8,96.4,1,0.6,47.7,5.6
163,453.5,54,18.99,10.1,93.7,2.8,0.8,56.9,6.46
152.1,453.5,84,251.6,6,87,3.8,5.2,59.1,5.1
159.7,453.5,48,10.95,10.4,94.1,0.6,1.15,50,3.2
122.5,453.5,54,6.4,10.3,96.7,0.3,0.2,51.9,7.8
166.8,453.5,49,50.89,15.8,94.1,1.4,2.6,49.5,4.8
165.2,453.5,76,131.31,6,94.6,1,1.02,62.2,6.3
151.9,453.5,51,9.88,11.2,92.6,0.5,0.6,56.4,7.74
212.3,470,32,31.25,32.9,40.2,55.5,0.2,35.8,3.94
187.8,441.3,35,37.39,21.8,84.6,11.5,0.3,48.5,4.5
171.8,425.1,30,12.57,23.2,57.6,42.2,0.1,44.8,3.1
200.3,423,32,19.04,23.6,55.5,42.7,0.2,42.87,6.09
208.7,355.2,30,8.18,25.6,61,36.3,0,50,0.4
241.9,476.3,29,33.32,34,33.1,64,0.7,31.5,4.9
228.6,527.3,33,14.72,25,68.3,27,0,45.1,5.8
191.7,401.5,38,10.24,17.9,64.8,33.6,0.24,58.3,3.8
198.9,521.3,31,17.33,24.7,54.8,43.4,0.38,44.7,7.3
151.2,339,34,8.3,24.2,67.8,31.1,0.2,44.5,4.79
175.9,432.6,26,9.15,42.6,13.62,84.9,0.92,25.5,5.7
191.4,466.5,34,16.01,22.4,64.2,35,0.1,47.6,6.76
187.5,427.7,33,20.05,28.4,40.5,58.2,0.6,43.2,3.7
266.7,460.1,28,24.62,35,22.6,75.9,0.6,29.8,6.2
194.9,513.2,35,28.77,26,46,51.3,0.5,46.6,4.4
205.1,461.3,31,19.54,26.5,62.8,35.9,0.18,45.1,6.24
193.9,428.8,58,173.32,10.1,71.4,23.9,1.3,53.6,4.6
209.2,526.5,36,75.94,26.4,59.8,36.6,0.9,38.5,4.8
261,561.4,29,13.35,26.8,99.7,0,0,55.5,6.84
191.1,519.9,48,763.62,16.8,72.93,20.7,2.45,40.8,5.6
186.9,500.6,51,51.96,14.7,92.3,3.6,1.1,57.7,5.55
246.4,507.4,34,23.18,25.6,97.9,0.4,0.7,56.9,5
195.8,487,54,165.01,15.5,90.4,4.57,1.2,45.7,6.59
216.8,457.3,27,15.69,33.7,97.6,0.8,0,51.2,6.4
224.6,560.5,26,31.73,34.9,97.3,1.2,0.03,45.6,4.9
192.6,505.2,40,14.24,18,92.4,3.5,0.3,52,5
216.7,531.7,34,60.09,24.7,97.2,0.9,0.56,51.6,5.8
269.2,524.8,32,15.75,25.9,98.2,0.2,0.6,56.9,3.8
275.9,528.6,25,6.75,35,97,0.94,0.5,42.1,2.7
262.7,558.3,27,10.71,33,98.6,0.7,0,48.7,3.2
226.5,527.4,28,23.12,30.1,98.3,0.2,0.6,52.3,5.6
239.3,492.5,30,13.68,34.4,98.2,0.3,0.1,53.8,3.8
199.1,523.1,35,24.46,27.6,95.8,2.7,0.32,52,7.5
211.7,578.6,42,9.32,14.1,97.69,0.19,0.4,59.8,1.42
206.8,538,41,26.91,16.9,90.5,6.4,0.02,48.6,4.9
202,482.7,43,8.31,15.4,91.6,6.2,0.43,49.7,2.6
168.9,484.1,41,65.02,17.5,85.3,10.8,0.9,45.2,5.3
265.8,547.8,24,17.88,47,90.8,6,0,51.1,1.55
215.1,525.3,42,9.51,16.9,97.8,0.44,0.3,57.9,7.13
205,523.5,44,87.82,19.7,91.9,4.5,0.9,47.2,4.76
221.5,554.7,29,12.81,30.2,99.8,0.1,0,53.2,5.96
193.4,510.2,39,19.37,21.8,88.5,8.8,0.85,49.9,7.02
185.3,496.5,45,31.1,13.1,98.1,0.43,0.28,57.1,4.01
270.4,529.6,27,12.31,40.6,94.3,4.7,0,52.7,4.4
248.1,578.9,40,17.1,18.6,89.9,6.8,0.3,52,5.5
225.1,538.4,52,27.92,12.6,92.1,3.9,0.81,59.3,6.96
229.5,548.3,30,6.36,27.1,96.5,0.41,0.25,52.6,4.8
206.3,536.1,43,21.41,17.6,92.8,3.77,0.5,53.7,5.7
218,492.1,30,9.91,25.2,95.1,1.3,0.3,56.5,11.5
227.9,511.5,30,10.67,26.2,95.6,2.6,0.12,53.5,3.6
205.9,518.9,41,27.61,20.8,94.4,2.98,0,48.12,5.75
242.8,498.8,30,13.28,30.4,94.3,3.23,0.3,56.9,6.7
207.1,472,38,31.18,21.6,92.6,5.3,0.2,56.4,5.43
185.4,551.5,54,45.13,12.7,91.7,5.2,0.3,55.9,7
267.6,552.9,37,7.13,19.4,96.9,1.47,0,53.2,4.9
222.1,533.6,38,24.22,19.7,95.8,2.4,0.1,57.9,7.2
163.6,519.6,92,64.88,5.5,90.3,4.2,1.37,68.3,4.7
159.8,514.8,43,10.73,17.4,96.1,1.6,0.1,53.2,5.2
263.1,493.7,23,4.46,45.1,96.1,1.1,0.9,42.6,4.5
188.1,497.1,47,14.41,15.6,98.2,0.6,0,56.2,5.6
280.8,579.2,31,27.57,27.5,96.3,1.4,0.6,50.8,5
238.4,518.3,32,61.79,27.4,97.6,0.9,0.6,51.6,5.07
292.5,630.4,32,12.27,26.7,96.9,0.41,0.3,42.7,5.7
219.5,523.2,32,63.78,26,96.3,1,0.6,49.3,6
274,530.3,37,2.14,23,99.09,0,0,52.3,1.2
228.1,524.4,33,16.94,24.1,97.8,0.19,0,53.1,4.3
235.2,540.5,37,23.89,23.4,94.9,1.7,0.5,45.8,4.9
214.9,471.5,33,17.66,26.3,96.5,0.3,0.11,46,3.9
179.6,507.3,61,52.42,10.9,88.6,5.2,0.9,56.8,5.3
155.7,486.6,57,45.63,12.8,86.7,7.24,1.1,58.4,5.8
225.7,563.4,45,18.01,15,86,10.4,0.2,50.2,5.73
180.9,530.2,67,17.89,8.8,96.1,1.5,0.4,66,6.2
205,524.1,34,25.42,26.7,91.8,4,0.92,45.7,4
183.7,453.4,40,12.53,19.3,85.8,8.46,0.05,52.75,6.3
214.9,462.8,44,14.23,15.8,89.9,8.8,0.54,52.8,4.2
228.4,540.3,46,8.77,16.2,99.05,0,0,57.6,5
195.5,457.7,44,15.05,18.9,84.6,12.9,0.16,50.4,4.6
192.7,483.8,48,122.85,18.3,82.1,9.4,3.1,47.7,5.2
180.2,463,39,12.06,19.7,89.5,5.9,0.2,53.8,5.4
202.2,480.4,30,20.46,26.2,94.7,2.23,0.03,48.4,7
213.7,508.3,43,13.17,17.3,92.1,4.4,0,56.5,4.72
240.1,531.3,31,36.13,29.8,96.6,0.91,0.4,50.1,7.1
259.5,570.6,25,7.26,36.2,98.8,0.36,0,45.3,5.4
182.8,485.2,57,25.79,11.2,89.7,4.68,0.2,55.7,5
230.5,492.7,40,62.58,22,79,17.4,0.2,47.1,6.9
201.6,450,36,25.68,22.5,72.5,20,0.81,45.2,5.99
170,484.5,67,119.46,13.7,74.2,21.9,0.89,56.5,6.3
188.9,450.6,46,22.84,17.8,68,29.9,0.23,49.2,5.2
228,501.8,34,41.1,25.5,67,29.8,0.6,45.5,5
198.3,463.7,43,36.46,18.9,82.1,13.2,0.6,55.7,3.56
153.9,405.8,27,3.14,37.3,31.8,61.1,0,33.81,14.9
165.3,452.9,42,273.96,22.9,21.91,66.8,5.2,35.9,5.1
190,442.3,31,6.89,28.5,67.2,26.6,0.43,39.1,11.3
151.9,470.3,66,741.33,13,61.5,26.5,4.9,50.5,4.7
189.2,418.6,33,43.11,28.1,66.2,28.2,0.6,44.4,5.8
184,463.3,33,45.84,26.5,68.4,23.1,0.2,49.6,6.1
156.9,409.8,68,144.05,9.5,75.5,16.6,4.02,62.8,5.22
183.4,483.1,32,17.12,26.1,69.1,27.7,0.3,51.5,7.8
169.3,453.6,60,138.43,12.5,77.3,17.89,1.7,58.2,6.6
197.9,468.9,43,12.39,19.9,73.8,22.9,0.9,52,2.2
164.9,408.9,31,22.88,32.5,53.9,43.2,1.2,45.9,5.1
238.2,423.9,42,16.26,16.4,95.7,1.2,1,62,3.8
179,473.3,57,23.31,11.8,95,0.6,0.5,59.58,6.8
198.3,407.8,33,27.17,27.7,53.1,41.6,0.3,41,4.24
157.4,462.8,50,734.87,20.4,35.1,53.7,5.7,36.3,5.7
190.6,448.2,32,20.88,25.9,66.5,28.5,0.6,44.6,5.13
124.3,337.1,31,14.04,30.4,44.1,50.2,0.2,43.4,2
194.2,501.8,32,91.33,31.7,28.9,67.7,0.7,32.2,6.22
175.3,462.3,54,140.73,14.2,51.2,41.6,1.7,49.3,6.2
200.4,476.1,34,10.58,29.9,47.7,50.4,0.2,39.4,4.9
126.4,538.1,34,4.04,27.1,83.6,2.03,0,53.3,1.4
201.7,492,61,57.11,11,82.8,13.5,0.97,60.1,5.3
176.8,454.2,35,19.36,21.4,66.8,30.3,0.3,45.1,7.22
205,438.2,30,22.71,32.7,61.1,34.1,0.35,41.5,8.5
194.4,444.5,33,10.79,26.6,58.4,30.2,0.84,45.9,7.36
182.8,448.7,37,24.3,19.6,96.8,0.3,0.5,53.4,4.8
140.8,455.4,79,110.71,6.9,71,20.8,4,65.3,3.5
165.7,409.2,46,63.51,15.8,86.9,5.2,1.3,50.5,6.5
202.2,491.6,34,13.89,20.6,87.4,11.1,0.02,55.54,7.49
209.1,356.3,36,24.69,20,79.66,15.2,0.1,50.4,5.9
174,388.5,36,18.45,24.9,76.7,18.9,0.8,50.8,6.28
213.5,403.2,31,8.4,26.5,66.8,17.23,0,48.4,5.4
192,378.7,34,11.3,25.9,77.9,15,1.2,52.5,3.5
127.6,488.4,43,3.18,27.3,50.5,47.7,0.58,47.8,5.4
186.1,445.9,37,45.46,29.5,54.6,41.5,1.5,36.4,3.1
138.7,433,46,18.5,16.9,93.4,2.68,1.3,59,4.2
192,457.7,49,75.37,13,80.5,11.6,3.5,55.2,5.3
218.3,471.1,31,17.4,28.5,61,35.8,0,41.2,7.5
194.4,449.5,41,92.6,18.7,86.9,10,0.7,50.1,5.1
180.7,426.9,35,18.96,26.7,84.1,11.4,0.74,49.4,5
199.3,480.8,36,153.72,28.2,42.9,53.1,1.7,36.9,5.47
162.6,393.3,40,12.24,23.2,70,26.2,0.64,49.9,3.67
210.8,411.4,36,18.46,21.7,94.5,3.19,1.11,55.4,4.94
159.3,469,32,15.66,28.8,59.2,35.2,0.5,43.6,4.2
208.9,490.5,66,35.14,11.9,78.3,15.2,2.19,59.6,4.9
184.2,418.9,36,72.65,31.4,65.9,28.4,1.76,41.1,3.9
203.3,470.4,35,22.75,31.1,47.8,49.8,0.2,42.3,5.41
240.6,508.7,41,23.59,21.3,69.7,28.1,0.5,53.5,6.1
162.8,488.6,30,6.48,38.5,33.9,61.3,0.6,35.6,7.3
193.3,487.4,41,33.12,16.6,77.35,11.5,0.1,52.4,4.8
173.3,440.7,51,52.1,12,75.2,18.8,1.3,56.9,7
174.8,372.4,31,10.89,29.1,66.8,24.4,3.1,44.6,4
194.5,481,43,114.55,22.9,76.4,18.3,0.8,48.3,7.5
161,397.6,50,66.05,12.6,93.1,2.78,1.5,56.4,5.7
170.6,331.3,34,12.97,29.5,71.8,25.4,0.2,55.4,3.9
168.8,455.8,50,286.96,17.9,53.7,39.4,2.6,40.8,5.8
